id,gravedad,descripcion,tipo_incidencia,fecha_reporte,fecha_cierre
227,Alta,"Colector obstruido, agua superando 5 cm sobre nivel operativo",Inundacion,2026-09-11T05:36:43Z,
228,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-19T12:05:16Z,2026-08-20T03:05:16Z
218,Leve,Radar reporta ecos fantasma tras 93 min de operacion,Falla_Radar,2026-09-19T13:42:19Z,
220,Leve,Radar reporta ecos fantasma tras 88 min de operacion,Falla_Radar,2026-09-17T19:46:03Z,
229,Leve,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-09-25T21:05:28Z,2026-09-27T14:05:28Z
230,Moderada,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-08-11T14:06:04Z,2026-08-14T12:06:04Z
231,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-20T01:00:31Z,2026-08-20T16:00:31Z
219,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-07T09:07:04Z,2026-08-09T16:07:04Z
232,Alta,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-08-15T04:14:09Z,2026-08-17T01:14:09Z
237,Moderada,Congestion en calle de rodaje D4,Saturacion_Vial,2026-09-10T15:35:08Z,2026-09-12T16:35:08Z
234,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-10T18:31:39Z,2026-08-12T20:31:39Z
233,Alta,Aerolinea reporta suministro insuficiente en surtidor 10,Falta_Combustible,2026-09-15T20:49:44Z,
235,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-19T03:20:35Z,2026-08-22T00:20:35Z
239,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-07T15:46:15Z,2026-09-08T04:46:15Z
236,Leve,Cola de espera en TWY E1 superior a 24 min,Saturacion_Vial,2026-09-29T15:22:18Z,2026-09-30T13:22:18Z
214,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-27T17:43:45Z,
215,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-10T20:46:54Z,2026-09-11T10:46:54Z
211,Moderada,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-08-10T16:47:12Z,2026-08-12T19:47:12Z
212,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-29T15:06:15Z,2026-08-31T11:06:15Z
217,Leve,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-09-03T04:30:40Z,2026-09-04T03:30:40Z
238,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-17T01:23:28Z,2026-09-18T21:23:28Z
242,Leve,Perdida intermitente de retorno en Banda L,Falla_Radar,2026-08-21T14:16:44Z,2026-08-21T15:16:44Z
240,Moderada,Cola de espera en TWY D4 superior a 83 min,Saturacion_Vial,2026-09-04T05:38:59Z,2026-09-05T16:38:59Z
243,Leve,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-09-03T20:20:56Z,2026-09-06T18:20:56Z
241,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-22T14:01:11Z,
244,Leve,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-24T02:58:30Z,2026-08-26T18:58:30Z
248,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-09T04:46:36Z,2026-09-11T18:46:36Z
245,Alta,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-12T01:37:22Z,
250,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-10T03:16:30Z,2026-09-12T19:16:30Z
247,Alta,Radar reporta ecos fantasma tras 109 min de operacion,Falla_Radar,2026-08-22T22:31:36Z,2026-08-23T16:31:36Z
251,Alta,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-07T06:54:15Z,2026-08-10T01:54:15Z
249,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-27T07:05:09Z,2026-08-30T02:05:09Z
254,Leve,Cola de espera en TWY A1 superior a 23 min,Saturacion_Vial,2026-09-24T09:21:12Z,2026-09-24T16:21:12Z
253,Alta,Cola de espera en TWY B2 superior a 49 min,Saturacion_Vial,2026-08-10T13:15:54Z,2026-08-10T16:15:54Z
255,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-09-16T21:43:51Z,
252,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-16T21:15:50Z,
246,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-22T10:27:07Z,
256,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-13T01:17:37Z,2026-08-13T21:17:37Z
258,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-07T12:34:44Z,2026-08-09T01:34:44Z
260,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-28T21:36:37Z,2026-09-30T16:36:37Z
259,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-22T10:19:42Z,2026-09-23T13:19:42Z
270,Moderada,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-08-19T01:42:42Z,2026-08-21T22:42:42Z
264,Moderada,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-20T08:23:30Z,2026-08-22T21:23:30Z
271,Alta,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-22T22:17:32Z,2026-08-25T03:17:32Z
266,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-24T20:20:01Z,2026-08-26T13:20:01Z
272,Moderada,Cola de espera en TWY A1 superior a 89 min,Saturacion_Vial,2026-08-21T08:11:54Z,2026-08-23T22:11:54Z
274,Leve,Cola de espera en TWY D4 superior a 65 min,Saturacion_Vial,2026-08-17T16:04:47Z,2026-08-20T15:04:47Z
276,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-18T23:29:54Z,
273,Moderada,Aerolinea reporta suministro insuficiente en surtidor 4,Falta_Combustible,2026-09-21T23:26:03Z,2026-09-24T00:26:03Z
275,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-08T10:51:42Z,2026-09-10T13:51:42Z
278,Leve,Cola de espera en TWY C3 superior a 112 min,Saturacion_Vial,2026-09-27T02:44:23Z,2026-09-29T03:44:23Z
257,Moderada,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-09-01T21:28:06Z,2026-09-02T00:28:06Z
279,Leve,Radar reporta ecos fantasma tras 33 min de operacion,Falla_Radar,2026-08-01T13:38:08Z,2026-08-03T03:38:08Z
280,Moderada,"Colector obstruido, agua superando 25 cm sobre nivel operativo",Inundacion,2026-08-22T07:51:38Z,2026-08-23T23:51:38Z
277,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-22T10:56:52Z,
284,Moderada,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-09-21T06:06:42Z,
281,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-17T18:44:53Z,2026-09-19T11:44:53Z
283,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-02T11:15:30Z,2026-09-03T03:15:30Z
263,Leve,"Colector obstruido, agua superando 23 cm sobre nivel operativo",Inundacion,2026-09-19T08:07:07Z,
286,Moderada,Congestion en calle de rodaje A1,Saturacion_Vial,2026-09-14T23:33:57Z,2026-09-16T19:33:57Z
267,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-21T09:32:11Z,2026-09-23T09:32:11Z
265,Alta,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-09-23T08:50:26Z,2026-09-25T02:50:26Z
269,Alta,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-08-12T05:34:51Z,
262,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-11T02:50:03Z,
268,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-24T21:40:21Z,2026-09-25T22:40:21Z
261,Alta,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-24T18:23:14Z,2026-08-26T20:23:14Z
285,Moderada,Cola de espera en TWY C3 superior a 69 min,Saturacion_Vial,2026-09-02T18:51:52Z,2026-09-04T07:51:52Z
287,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-13T01:49:32Z,
289,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-03T11:37:26Z,
282,Moderada,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-09-15T21:46:19Z,
294,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-19T03:25:52Z,
292,Leve,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-17T22:22:43Z,2026-08-19T18:22:43Z
291,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-04T05:22:17Z,
295,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-09T15:00:10Z,
296,Alta,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-16T11:03:15Z,2026-08-18T18:03:15Z
298,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-25T18:15:35Z,
297,Leve,Cola de espera en TWY D4 superior a 78 min,Saturacion_Vial,2026-08-09T03:28:52Z,2026-08-12T02:28:52Z
302,Leve,Cola de espera en TWY D4 superior a 42 min,Saturacion_Vial,2026-08-18T02:11:57Z,
300,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-02T11:16:52Z,2026-09-05T01:16:52Z
293,Critica,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-09-22T14:01:04Z,
299,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-31T14:57:04Z,
303,Moderada,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-09-12T17:26:39Z,
301,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-03T17:58:09Z,2026-09-05T12:58:09Z
288,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-02T21:51:10Z,
314,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-20T10:38:54Z,2026-09-21T09:38:54Z
306,Alta,Cola de espera en TWY C3 superior a 57 min,Saturacion_Vial,2026-08-01T18:13:00Z,
290,Moderada,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-10T02:41:34Z,2026-08-10T03:41:34Z
317,Leve,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-16T07:39:49Z,2026-08-19T04:39:49Z
316,Leve,Cola de espera en TWY A1 superior a 83 min,Saturacion_Vial,2026-08-16T15:07:38Z,2026-08-18T15:07:38Z
318,Leve,Alerta preventiva reportada por sistema BHS,Otro,2026-09-17T19:39:24Z,2026-09-18T02:39:24Z
320,Critica,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-23T22:54:16Z,2026-08-26T14:54:16Z
319,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-25T18:58:28Z,2026-09-27T20:58:28Z
313,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-31T10:00:45Z,2026-09-03T02:00:45Z
315,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-14T18:47:51Z,2026-08-15T08:47:51Z
307,Alta,"Colector obstruido, agua superando 13 cm sobre nivel operativo",Inundacion,2026-08-07T10:31:23Z,
323,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-27T21:13:59Z,
310,Alta,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-01T06:09:33Z,2026-08-01T16:09:33Z
325,Leve,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-09-07T08:55:36Z,2026-09-08T01:55:36Z
326,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-24T08:29:01Z,
327,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-18T02:01:11Z,2026-08-18T17:01:11Z
324,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-20T17:29:45Z,2026-09-21T18:29:45Z
328,Leve,Cola de espera en TWY C3 superior a 112 min,Saturacion_Vial,2026-08-27T09:21:33Z,
309,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-06T04:26:06Z,2026-08-09T03:26:06Z
329,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-18T04:45:53Z,2026-09-20T18:45:53Z
311,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-10T18:00:53Z,2026-08-13T11:00:53Z
322,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-20T19:47:32Z,2026-09-23T02:47:32Z
321,Leve,Cola de espera en TWY D4 superior a 39 min,Saturacion_Vial,2026-09-04T15:35:45Z,2026-09-07T05:35:45Z
308,Moderada,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-09-27T05:15:08Z,
305,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-21T01:56:58Z,2026-09-22T23:56:58Z
312,Moderada,Congestion en calle de rodaje D4,Saturacion_Vial,2026-09-23T01:42:04Z,2026-09-24T02:42:04Z
332,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-12T22:51:24Z,
304,Moderada,Congestion en calle de rodaje C3,Saturacion_Vial,2026-09-11T09:16:05Z,2026-09-14T09:16:05Z
333,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-29T15:49:43Z,2026-10-01T09:49:43Z
331,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-26T00:50:38Z,
330,Leve,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-08-11T10:03:42Z,2026-08-14T06:03:42Z
334,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-26T09:52:55Z,2026-09-29T02:52:55Z
335,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-02T21:06:28Z,
338,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-05T09:00:52Z,
340,Moderada,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-09-05T09:12:01Z,
339,Moderada,Aerolinea reporta suministro insuficiente en surtidor 8,Falta_Combustible,2026-09-24T16:51:00Z,2026-09-25T05:51:00Z
341,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-16T02:47:27Z,2026-09-17T01:47:27Z
342,Leve,Aerolinea reporta suministro insuficiente en surtidor 1,Falta_Combustible,2026-09-06T00:39:37Z,2026-09-08T04:39:37Z
344,Leve,Congestion en calle de rodaje C3,Saturacion_Vial,2026-08-08T23:36:34Z,2026-08-11T11:36:34Z
343,Leve,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-17T21:35:19Z,
347,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-08T23:33:59Z,
348,Moderada,Aerolinea reporta suministro insuficiente en surtidor 4,Falta_Combustible,2026-09-29T11:00:58Z,
346,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-06T13:57:08Z,2026-09-06T20:57:08Z
349,Leve,Cola de espera en TWY A1 superior a 23 min,Saturacion_Vial,2026-08-05T07:06:27Z,2026-08-06T01:06:27Z
350,Leve,Congestion en calle de rodaje E1,Saturacion_Vial,2026-09-13T00:37:02Z,2026-09-15T04:37:02Z
351,Alta,Radar reporta ecos fantasma tras 111 min de operacion,Falla_Radar,2026-08-21T17:30:24Z,2026-08-22T11:30:24Z
354,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-20T09:33:48Z,2026-09-22T01:33:48Z
357,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-17T05:12:45Z,2026-08-18T23:12:45Z
355,Alta,Cola de espera en TWY E1 superior a 45 min,Saturacion_Vial,2026-08-28T14:09:05Z,2026-08-29T14:09:05Z
352,Leve,Congestion en calle de rodaje A1,Saturacion_Vial,2026-08-31T17:52:46Z,2026-09-01T23:52:46Z
345,Moderada,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-09-20T17:40:42Z,2026-09-21T06:40:42Z
360,Critica,Congestion en calle de rodaje A1,Saturacion_Vial,2026-08-26T03:20:16Z,2026-08-28T21:20:16Z
359,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-16T04:27:07Z,2026-08-17T19:27:07Z
361,Moderada,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-08-26T20:58:55Z,2026-08-27T02:58:55Z
358,Alta,Falla del sistema de barrido primario (Banda S),Falla_Radar,2026-08-22T10:59:28Z,2026-08-24T03:59:28Z
356,Leve,Aerolinea reporta suministro insuficiente en surtidor 1,Falta_Combustible,2026-09-18T12:03:39Z,
353,Leve,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-11T10:27:49Z,2026-08-12T11:27:49Z
362,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-02T20:36:24Z,2026-09-05T09:36:24Z
363,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-05T00:44:55Z,2026-09-06T07:44:55Z
366,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-04T05:40:13Z,2026-09-06T21:40:13Z
374,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-04T01:56:29Z,2026-09-06T06:56:29Z
364,Moderada,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-09-28T18:57:21Z,2026-09-30T10:57:21Z
371,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-05T08:02:11Z,2026-09-06T21:02:11Z
372,Moderada,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-07T21:06:42Z,2026-08-08T09:06:42Z
376,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-19T20:26:47Z,
369,Moderada,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-09-26T07:11:39Z,2026-09-29T04:11:39Z
377,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-27T15:14:44Z,2026-08-29T18:14:44Z
375,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-07T18:53:04Z,2026-09-10T08:53:04Z
378,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-16T05:50:49Z,2026-08-16T06:50:49Z
367,Critica,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-17T08:55:44Z,2026-08-18T20:55:44Z
373,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-11T20:48:49Z,
370,Leve,"Colector obstruido, agua superando 13 cm sobre nivel operativo",Inundacion,2026-08-28T06:44:05Z,
368,Moderada,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-08-20T15:03:27Z,2026-08-22T14:03:27Z
383,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-20T15:02:46Z,2026-09-21T02:02:46Z
386,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-03T10:55:21Z,2026-09-06T07:55:21Z
385,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-02T04:23:15Z,
382,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-08-24T09:29:43Z,2026-08-24T20:29:43Z
388,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-14T04:26:47Z,2026-09-15T15:26:47Z
389,Alta,"Filtracion mayor en Espigón C, riesgo de corto en instalaciones",Inundacion,2026-08-28T20:22:47Z,2026-08-30T16:22:47Z
387,Alta,Congestion en calle de rodaje C3,Saturacion_Vial,2026-09-10T05:42:05Z,
365,Moderada,Congestion en calle de rodaje E1,Saturacion_Vial,2026-09-24T17:24:35Z,2026-09-25T13:24:35Z
391,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-15T02:27:20Z,2026-08-15T15:27:20Z
390,Critica,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-18T01:42:15Z,
381,Critica,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-19T12:07:28Z,
380,Leve,Aerolinea reporta suministro insuficiente en surtidor 5,Falta_Combustible,2026-08-10T01:55:24Z,2026-08-11T02:55:24Z
336,Moderada,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-11T01:33:23Z,
396,Moderada,Cola de espera en TWY C3 superior a 97 min,Saturacion_Vial,2026-08-20T23:25:31Z,2026-08-21T05:25:31Z
394,Moderada,Anomalia detectada durante inspeccion rutinaria,Otro,2026-09-27T11:28:23Z,2026-09-29T00:28:23Z
392,Critica,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-09-26T18:35:35Z,2026-09-26T23:35:35Z
397,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-13T05:56:47Z,2026-08-15T23:56:47Z
395,Alta,Congestion en calle de rodaje A1,Saturacion_Vial,2026-08-25T18:38:57Z,
398,Moderada,Aerolinea reporta suministro insuficiente en surtidor 2,Falta_Combustible,2026-09-17T21:45:32Z,2026-09-19T09:45:32Z
400,Moderada,Congestion en calle de rodaje C3,Saturacion_Vial,2026-09-15T09:57:18Z,
399,Alta,Radar reporta ecos fantasma tras 51 min de operacion,Falla_Radar,2026-09-24T04:23:19Z,2026-09-26T05:23:19Z
402,Leve,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-08-24T04:55:42Z,2026-08-24T13:55:42Z
404,Moderada,Aerolinea reporta suministro insuficiente en surtidor 5,Falta_Combustible,2026-08-27T01:21:27Z,
403,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-05T20:33:39Z,2026-08-08T04:33:39Z
